raceId,driverId,lap,position,time,time_seconds
1064,847,41,12,1:17.179,77.179
1064,847,42,12,1:16.794,76.794
1064,847,43,12,1:17.544,77.544
1064,847,44,12,1:16.564,76.564
1064,847,45,12,1:16.279,76.279
1064,847,46,12,1:16.068,76.068
1064,847,47,12,1:16.057,76.057
1064,847,48,12,1:16.625,76.625
1064,847,49,12,1:16.700,76.7
1064,847,50,12,1:16.249,76.249
1064,847,51,12,1:15.821,75.821
1064,847,52,12,1:15.921,75.92099999999999
1064,847,53,12,1:15.810,75.81
1064,847,54,12,1:15.719,75.719
1064,847,55,12,1:15.809,75.809
1064,847,56,12,1:15.815,75.815
1064,847,57,12,1:15.628,75.628
1064,847,58,12,1:15.874,75.874
1064,847,59,12,1:16.087,76.087
1064,847,60,12,1:16.330,76.33
1064,847,61,12,1:16.305,76.305
1064,847,62,12,1:15.954,75.95400000000001
1064,847,63,12,1:16.432,76.432
1064,847,64,12,1:16.659,76.65899999999999
1064,847,65,12,1:16.732,76.732
1064,847,66,12,1:16.399,76.399
1064,847,67,12,1:19.711,79.711
1064,847,68,13,1:22.782,82.782
1064,847,69,17,2:04.387,124.387
1064,849,1,20,1:37.259,97.259
1064,849,2,20,1:16.847,76.84700000000001
1064,849,3,20,1:17.682,77.682
1064,849,4,19,1:19.067,79.06700000000001
1064,849,5,19,1:17.600,77.6
1064,849,6,19,1:18.334,78.334
1064,849,7,19,1:17.648,77.648
1064,849,8,18,1:18.241,78.241
1064,849,9,18,1:18.036,78.036
1064,849,10,18,1:17.806,77.806
1064,849,11,17,1:18.507,78.507
1064,849,12,17,1:18.552,78.55199999999999
1064,849,13,16,1:17.537,77.537
1064,849,14,16,1:17.452,77.452
1064,849,15,16,1:17.186,77.186
1064,849,16,16,1:17.720,77.72
1064,849,17,16,1:17.723,77.723
1064,849,18,17,1:18.386,78.386
1064,849,19,17,1:18.300,78.3
1064,849,20,17,1:17.548,77.548
1064,849,21,17,1:17.472,77.47200000000001
1064,849,22,17,1:17.202,77.202
1064,849,23,17,1:20.626,80.626
1064,849,24,19,1:35.434,95.434
1064,849,25,19,1:15.790,75.78999999999999
1064,849,26,19,1:16.872,76.872
1064,849,27,19,1:16.410,76.41
1064,849,28,19,1:16.353,76.35300000000001
1064,849,29,19,1:17.664,77.664
1064,849,30,18,1:16.449,76.449
1064,849,31,18,1:16.682,76.682
1064,849,32,18,1:17.132,77.132
1064,849,33,18,1:17.068,77.068
1064,849,34,17,1:18.434,78.434
1064,849,35,17,1:16.674,76.674
1064,849,36,16,1:17.748,77.748
1064,849,37,16,1:16.576,76.576
1064,849,38,16,1:16.717,76.717
1064,849,39,16,1:16.683,76.68299999999999
1064,849,40,15,1:18.041,78.041
1064,849,41,15,1:17.033,77.033
1064,849,42,15,1:16.835,76.83500000000001
1064,849,43,15,1:16.251,76.251
1064,849,44,15,1:16.772,76.77199999999999
1064,849,45,15,1:16.333,76.333
1064,849,46,15,1:16.751,76.751
1064,849,47,15,1:16.488,76.488
1064,849,48,14,1:16.160,76.16
1064,849,49,14,1:16.568,76.568
1064,849,50,14,1:18.221,78.221
1064,849,51,14,1:17.429,77.429
1064,849,52,14,1:16.855,76.855
1064,849,53,14,1:18.836,78.836
1064,849,54,14,1:16.882,76.882
1064,849,55,14,1:16.464,76.464
1064,849,56,14,1:16.478,76.47800000000001
1064,849,57,14,1:20.457,80.457
1064,849,58,15,1:18.065,78.065
1064,849,59,16,1:18.077,78.077
1064,849,60,16,1:16.866,76.866
1064,849,61,16,1:16.287,76.287
1064,849,62,16,1:16.694,76.694
1064,849,63,16,1:17.006,77.006
1064,849,64,16,1:18.061,78.061
1064,849,65,16,1:17.717,77.717
1064,849,66,16,1:20.271,80.271
1064,849,67,16,1:20.392,80.392
1064,849,68,16,1:19.387,79.387
1064,849,69,15,1:18.777,78.777
1064,849,70,16,1:19.874,79.874
1064,852,1,14,1:27.952,87.952
1064,852,2,14,1:19.733,79.733
1064,852,3,14,1:18.452,78.452
1064,852,4,14,1:18.017,78.017
1064,852,5,14,1:17.728,77.72800000000001
1064,852,6,14,1:18.110,78.11
1064,852,7,14,1:18.488,78.488
1064,852,8,14,1:18.082,78.082
1064,852,9,14,1:18.538,78.538
1064,852,10,14,1:18.327,78.327
1064,852,11,14,1:18.483,78.483
1064,852,12,14,1:18.077,78.077
1064,852,13,14,1:17.999,77.999
1064,852,14,14,1:17.877,77.877
1064,852,15,14,1:17.738,77.738
1064,852,16,14,1:17.810,77.81
1064,852,17,14,1:17.625,77.625
1064,852,18,14,1:17.487,77.487
1064,852,19,14,1:17.239,77.239
1064,852,20,14,1:17.325,77.325
1064,852,21,14,1:16.948,76.94800000000001
1064,852,22,14,1:16.909,76.90899999999999
1064,852,23,15,1:18.227,78.227
1064,852,24,15,1:17.548,77.548
1064,852,25,15,1:17.169,77.169
1064,852,26,15,1:17.218,77.218
1064,852,27,15,1:17.178,77.178
1064,852,28,12,1:17.023,77.023
1064,852,29,12,1:17.206,77.206
1064,852,30,12,1:17.154,77.154
1064,852,31,11,1:20.565,80.565
1064,852,32,17,1:35.553,95.553
1064,852,33,17,1:16.285,76.285
1064,852,34,16,1:16.612,76.612
1064,852,35,16,1:17.794,77.794
1064,852,36,15,1:17.048,77.048
1064,852,37,15,1:16.635,76.635
1064,852,38,15,1:17.323,77.32300000000001
1064,852,39,14,1:16.831,76.831
1064,852,40,14,1:16.509,76.509
1064,852,41,14,1:16.438,76.438
1064,852,42,14,1:16.371,76.371
1064,852,43,14,1:16.004,76.004
1064,852,44,14,1:15.783,75.783
1064,852,45,14,1:16.101,76.101
1064,852,46,14,1:16.089,76.089
1064,852,47,14,1:16.134,76.134
1064,852,48,16,1:28.936,88.936
1064,853,1,17,1:29.556,89.556
1064,853,2,17,1:19.826,79.826
1064,853,3,17,1:19.416,79.416
1064,853,4,17,1:18.921,78.92099999999999
1064,853,5,17,1:18.453,78.453
1064,853,6,17,1:18.665,78.66499999999999
1064,853,7,17,1:18.251,78.251
1064,853,8,17,1:18.196,78.196
1064,853,9,17,1:18.398,78.398
1064,853,10,17,1:18.485,78.485
1064,853,11,16,1:18.518,78.518
1064,853,12,16,1:18.552,78.55199999999999
1064,853,13,17,1:19.940,79.94
1064,853,14,17,1:18.487,78.487
1064,853,15,18,1:19.124,79.124
1064,853,16,18,1:18.397,78.39699999999999
1064,853,17,18,1:18.156,78.156
1064,853,18,18,1:18.107,78.107
1064,853,19,18,1:19.186,79.186
1064,853,20,18,1:18.023,78.023
1064,853,21,18,1:17.952,77.952
1064,853,22,18,1:17.680,77.68
1064,853,23,18,1:17.845,77.845
1064,853,24,18,1:20.891,80.89099999999999
1064,853,25,18,1:21.085,81.08500000000001
1064,853,26,18,1:17.661,77.661
1064,853,27,18,1:17.605,77.605
1064,853,28,18,1:17.820,77.82
1064,853,29,18,1:17.830,77.83
1064,853,30,19,1:19.159,79.15899999999999
1064,853,31,19,1:18.649,78.649
1064,853,32,19,1:18.753,78.753
1064,853,33,19,1:20.999,80.999
1064,853,34,19,1:36.521,96.521
1064,853,35,19,1:16.066,76.066
1064,853,36,19,1:16.145,76.145
1064,853,37,19,1:18.748,78.748
1064,853,38,19,1:16.314,76.314
1064,853,39,19,1:16.558,76.55799999999999
1064,853,40,19,1:17.635,77.635
1064,853,41,19,1:20.779,80.779
1064,854,1,18,1:29.661,89.661
1064,854,2,18,1:20.292,80.292
1064,854,3,18,1:20.525,80.525
1064,854,4,20,1:25.287,85.287
1064,854,5,20,1:52.797,112.797
1064,854,6,20,1:17.210,77.21000000000001
1064,854,7,20,1:20.767,80.767
1064,854,8,20,1:19.237,79.237
1064,854,9,20,1:18.132,78.132
1064,854,10,20,1:18.011,78.011
1064,854,11,20,1:18.095,78.095
1064,854,12,20,1:17.855,77.855
1064,854,13,20,1:19.576,79.576
1064,854,14,20,1:20.768,80.768
1064,854,15,20,1:18.439,78.439
1064,854,16,20,1:20.582,80.582
1064,854,17,20,1:18.477,78.477
1064,854,18,20,1:18.258,78.258
1064,854,19,20,1:18.108,78.108
1064,854,20,20,1:18.375,78.375
1064,854,21,20,1:19.666,79.666
1064,854,22,20,1:17.656,77.656
1064,854,23,20,1:20.400,80.4
1064,854,24,20,1:22.129,82.129
1064,854,25,20,1:23.938,83.938
1064,854,26,20,1:20.467,80.467
1064,854,27,20,1:17.820,77.82
1064,854,28,20,1:17.886,77.886
1064,854,29,20,1:17.621,77.621
1064,854,30,20,1:24.301,84.301
1064,854,31,20,1:41.926,101.926
1064,854,32,20,1:16.469,76.469
1064,854,33,20,1:17.098,77.098
1064,854,34,20,1:16.358,76.358
1064,854,35,20,1:16.731,76.731
1064,854,36,20,1:15.927,75.92699999999999
1064,854,37,20,1:16.228,76.22800000000001
1064,854,38,20,1:15.949,75.949
1064,854,39,20,1:16.107,76.107
1064,854,40,20,1:16.571,76.571
1064,854,41,20,1:17.039,77.039
1064,854,42,19,1:16.656,76.656
1064,854,43,19,1:16.834,76.834
1064,854,44,19,1:19.079,79.07900000000001
1064,854,45,19,1:16.145,76.145
1064,854,46,19,1:16.256,76.256
1064,854,47,19,1:18.505,78.505
1064,854,48,19,1:17.316,77.316
1064,854,49,18,1:16.698,76.69800000000001
1064,854,50,18,1:16.742,76.742
1064,854,51,18,1:16.293,76.293
1064,854,52,18,1:16.158,76.158
1064,854,53,18,1:16.219,76.219
1064,854,54,18,1:18.316,78.316
1064,854,55,18,1:16.820,76.82
1064,854,56,18,1:18.008,78.008
1064,854,57,18,1:16.660,76.66
1064,854,58,18,1:16.602,76.602
1064,854,59,18,1:16.652,76.652
1064,854,60,18,1:25.164,85.164
1064,854,61,18,1:21.596,81.596
1064,854,62,18,1:16.974,76.974
1064,854,63,18,1:16.860,76.86
1064,854,64,18,1:17.167,77.167
1064,854,65,18,1:16.508,76.508
1064,854,66,18,1:16.208,76.208
1064,854,67,18,1:18.165,78.16499999999999
1064,854,68,18,1:17.131,77.131
1064,854,69,18,1:17.725,77.725
1065,1,1,4,1:45.494,105.494
1065,1,2,4,1:27.866,87.866
1065,1,3,4,1:25.870,85.87
1065,1,4,4,1:26.252,86.252
1065,1,5,4,1:26.026,86.026
1065,1,6,4,1:26.778,86.77799999999999
1065,1,7,4,1:26.846,86.846
1065,1,8,4,1:26.413,86.413
1065,1,9,4,1:26.595,86.595
1065,1,10,4,1:26.497,86.497
1065,1,11,4,1:26.368,86.368
1065,1,12,4,1:27.390,87.39
1065,1,13,4,1:27.440,87.44
1065,1,14,4,1:27.472,87.47200000000001
1065,1,15,4,1:26.757,86.757
1065,1,16,4,1:26.580,86.58
1065,1,17,4,1:27.010,87.01
1065,1,18,4,1:26.778,86.77799999999999
1065,1,19,4,1:26.826,86.826
1065,1,20,4,1:26.609,86.60900000000001
1065,1,21,4,1:26.952,86.952
1065,1,22,4,1:26.943,86.943
1065,1,23,3,1:27.032,87.032
1065,1,24,1,1:26.586,86.586
1065,1,25,1,1:30.855,90.855
1065,4,1,9,1:53.420,113.42
1065,4,2,9,1:27.173,87.173
1065,4,3,9,1:27.688,87.688
1065,4,4,9,1:27.750,87.75
1065,4,5,9,1:27.418,87.418
1065,4,6,9,1:27.745,87.745
1065,4,7,9,1:27.629,87.629
1065,4,8,9,1:27.727,87.727
1065,4,9,9,1:27.840,87.84
1065,4,10,9,1:27.749,87.749
1065,4,11,9,1:27.520,87.52
1065,4,12,9,1:27.407,87.407
1065,4,13,9,1:27.299,87.299
1065,4,14,9,1:27.319,87.319
1065,4,15,9,1:27.359,87.35900000000001
1065,4,16,9,1:27.369,87.369
1065,4,17,10,1:28.781,88.781
1065,4,18,10,1:27.743,87.743
1065,4,19,10,1:27.347,87.34700000000001
1065,4,20,10,1:27.299,87.299
1065,4,21,10,1:27.756,87.756
1065,4,22,10,1:27.710,87.71000000000001
1065,4,23,10,1:27.838,87.838
1065,4,24,10,1:28.781,88.781
1065,4,25,10,1:32.110,92.11
1065,4,26,11,2:14.490,134.49
1065,4,27,8,1:59.084,119.084
1065,4,28,8,2:35.966,155.966
1065,4,29,8,2:31.038,151.038
1065,4,30,8,2:22.422,142.422
1065,4,31,8,1:28.280,88.28
1065,4,32,8,1:27.490,87.49
1065,4,33,8,1:27.168,87.168
1065,4,34,8,1:26.614,86.614
1065,4,35,8,1:26.448,86.44800000000001
1065,4,36,8,1:26.690,86.69
1065,4,37,8,1:26.480,86.48
1065,4,38,8,1:26.239,86.239
1065,4,39,8,1:26.224,86.224
1065,4,40,8,1:26.110,86.11
1065,4,41,8,1:25.868,85.868
1065,4,42,8,1:26.017,86.017
1065,4,43,8,1:27.180,87.18
1065,4,44,8,1:45.578,105.578
1065,4,45,8,1:26.574,86.574
1065,4,46,8,1:26.474,86.474
1065,4,47,8,1:26.342,86.342
1065,4,48,8,1:26.238,86.238
1065,4,49,8,1:26.021,86.021
1065,4,50,8,1:25.861,85.861
1065,4,51,8,1:25.910,85.91
1065,4,52,8,1:25.472,85.47200000000001
1065,4,53,8,1:25.511,85.511
1065,9,1,14,2:00.167,120.167
1065,9,2,14,1:28.892,88.892
1065,9,3,15,1:28.736,88.736
1065,9,4,15,1:27.546,87.54599999999999
1065,9,5,15,1:28.040,88.03999999999999
1065,9,6,15,1:27.829,87.82900000000001
1065,9,7,15,1:28.115,88.115
1065,9,8,15,1:27.733,87.733
1065,9,9,15,1:28.044,88.044
1065,9,10,15,1:27.977,87.977
1065,9,11,15,1:27.996,87.996
1065,9,12,15,1:27.774,87.774
1065,9,13,15,1:27.751,87.751
1065,9,14,15,1:27.905,87.905
1065,9,15,15,1:27.685,87.685
1065,9,16,15,1:27.583,87.583
1065,9,17,15,1:27.806,87.806
1065,9,18,15,1:27.447,87.447
1065,9,19,15,1:27.876,87.876
1065,9,20,15,1:28.013,88.013
1065,9,21,15,1:27.969,87.969
1065,9,22,15,1:28.079,88.07900000000001
1065,9,23,14,1:27.965,87.965
1065,9,24,13,1:28.065,88.065
1065,9,25,13,1:27.614,87.614
1065,9,26,9,1:58.104,118.104
1065,9,27,12,2:14.609,134.609
1065,9,28,12,2:34.921,154.921
1065,9,29,12,2:32.357,152.357
1065,9,30,12,2:16.175,136.175
1065,9,31,12,1:28.911,88.911
1065,9,32,12,1:28.843,88.843
1065,9,33,12,1:27.262,87.262
1065,9,34,12,1:26.937,86.937
1065,9,35,12,1:26.757,86.757
1065,9,36,12,1:26.547,86.547
1065,9,37,12,1:26.637,86.637
1065,9,38,12,1:26.409,86.40899999999999
1065,9,39,12,1:26.760,86.76
1065,9,40,12,1:26.597,86.59700000000001
1065,9,41,12,1:26.370,86.37
1065,9,42,12,1:27.068,87.068
1065,9,43,12,1:27.018,87.018
1065,9,44,12,1:43.240,103.24000000000001
1065,9,45,13,1:28.246,88.246
1065,9,46,13,1:26.822,86.822
1065,9,47,13,1:26.688,86.688
1065,9,48,13,1:26.844,86.844
1065,9,49,14,1:28.639,88.639
1065,9,50,14,1:26.250,86.25
1065,9,51,14,1:26.292,86.292
1065,9,52,14,1:26.375,86.375
1065,9,53,14,1:25.849,85.849
1065,20,1,12,1:58.083,118.083
1065,20,2,12,1:27.568,87.568
1065,20,3,12,1:27.408,87.408
1065,20,4,12,1:27.224,87.224
1065,20,5,12,1:27.137,87.137
1065,20,6,12,1:26.954,86.95400000000001
1065,20,7,12,1:27.462,87.462
1065,20,8,12,1:28.442,88.44200000000001
1065,20,9,13,1:28.995,88.995
1065,20,10,13,1:27.750,87.75
1065,20,11,13,1:27.448,87.44800000000001
1065,20,12,13,1:27.610,87.61
1065,20,13,13,1:27.545,87.545
1065,20,14,13,1:27.585,87.58500000000001
1065,20,15,13,1:28.807,88.807
1065,20,16,13,1:27.847,87.84700000000001
1065,20,17,13,1:27.730,87.73
1065,20,18,13,1:27.523,87.523
1065,20,19,13,1:27.495,87.495
1065,20,20,13,1:27.761,87.761
1065,20,21,13,1:27.768,87.768
1065,20,22,14,1:32.328,92.328
1065,20,23,15,1:49.176,109.176
1065,20,24,15,1:27.095,87.095
1065,20,25,15,1:26.850,86.85
1065,20,26,13,2:01.789,121.789
1065,20,27,13,2:15.317,135.317
1065,20,28,13,2:14.563,134.563
1065,20,29,13,2:32.546,152.546
1065,20,30,13,2:15.043,135.043
1065,20,31,13,1:28.916,88.916
1065,20,32,13,1:29.135,89.135
1065,20,33,13,1:27.464,87.464
1065,20,34,13,1:26.936,86.936
1065,20,35,13,1:26.873,86.873
1065,20,36,13,1:26.540,86.53999999999999
1065,20,37,13,1:26.406,86.406
1065,20,38,13,1:26.500,86.5
1065,20,39,13,1:26.627,86.627
1065,20,40,13,1:26.688,86.688
1065,20,41,13,1:26.483,86.483
1065,20,42,13,1:26.804,86.804
1065,20,43,13,1:27.137,87.137
1065,20,44,13,1:43.023,103.023
1065,20,45,12,1:26.631,86.631
1065,20,46,12,1:26.498,86.498
1065,20,47,12,1:26.273,86.273
1065,20,48,12,1:26.322,86.322
1065,20,49,12,1:26.150,86.15
1065,20,50,12,1:25.938,85.938
1065,20,51,12,1:26.402,86.402
1065,20,52,12,1:26.281,86.281
1065,20,53,12,1:26.110,86.11
1065,815,1,7,1:50.352,110.352
1065,815,2,7,1:27.606,87.606
1065,815,3,7,1:26.741,86.741
1065,815,4,7,1:27.002,87.002
1065,815,5,7,1:27.049,87.049
1065,815,6,7,1:27.019,87.019
1065,815,7,7,1:26.971,86.971
1065,815,8,7,1:26.823,86.82300000000001
1065,815,9,6,1:27.595,87.595
1065,815,10,6,1:26.623,86.623
1065,815,11,6,1:26.322,86.322
1065,815,12,6,1:26.387,86.387
1065,815,13,6,1:26.529,86.529
1065,815,14,6,1:26.536,86.536
1065,815,15,6,1:26.499,86.499
1065,815,16,6,1:26.946,86.946
1065,815,17,6,1:26.855,86.855
1065,815,18,6,1:26.880,86.88
1065,815,19,6,1:26.859,86.85900000000001
1065,815,20,6,1:26.882,86.882
1065,815,21,6,1:27.377,87.377
1065,815,22,6,1:27.679,87.679
1065,815,23,5,1:26.919,86.919
1065,815,24,4,1:27.257,87.257
1065,815,25,3,1:27.273,87.273
1065,815,26,2,1:45.619,105.619
1065,815,27,4,2:44.484,164.484
1065,815,28,4,2:36.093,156.09300000000002
1065,815,29,4,2:29.828,149.828
1065,815,30,4,2:29.721,149.721
1065,815,31,4,1:27.677,87.67699999999999
1065,815,32,3,1:26.594,86.594
1065,815,33,3,1:25.645,85.645
1065,815,34,3,1:26.151,86.151
1065,815,35,3,1:26.038,86.038
1065,815,36,3,1:26.045,86.045
1065,815,37,3,1:26.209,86.209
1065,815,38,3,1:26.373,86.373
1065,815,39,3,1:25.718,85.718
1065,815,40,3,1:26.134,86.134
1065,815,41,3,1:25.860,85.86
1065,815,42,3,1:25.919,85.919
1065,815,43,3,1:27.040,87.03999999999999
1065,815,44,3,1:44.518,104.518
1065,815,45,3,1:25.965,85.965
1065,815,46,3,1:25.361,85.361
1065,815,47,3,1:25.553,85.553
1065,815,48,3,1:25.800,85.8
1065,815,49,3,1:25.603,85.60300000000001
1065,815,50,3,1:25.448,85.44800000000001
1065,815,51,3,1:25.274,85.274
1065,815,52,3,1:25.281,85.281
1065,815,53,3,1:25.156,85.156
1065,817,1,1,1:37.656,97.656
1065,817,2,1,1:30.745,90.745
1065,817,3,1,1:26.326,86.326
1065,817,4,1,1:26.313,86.313
1065,817,5,1,1:26.410,86.41
1065,817,6,1,1:26.419,86.419
1065,817,7,1,1:26.473,86.473
1065,817,8,1,1:26.789,86.789
1065,817,9,1,1:26.440,86.44
1065,817,10,1,1:26.723,86.723
1065,817,11,1,1:26.529,86.529
1065,817,12,1,1:26.705,86.705
1065,817,13,1,1:26.506,86.506
1065,817,14,1,1:26.391,86.39099999999999
1065,817,15,1,1:26.666,86.666
1065,817,16,1,1:26.628,86.628
1065,817,17,1,1:26.565,86.565
1065,817,18,1,1:26.917,86.917
1065,817,19,1,1:26.825,86.825
1065,817,20,1,1:27.061,87.061
1065,817,21,1,1:27.335,87.33500000000001
1065,817,22,2,1:32.063,92.063
1065,817,23,7,1:45.539,105.539
1065,817,24,6,1:26.037,86.037
1065,817,25,4,1:26.021,86.021
1065,817,26,3,1:44.051,104.051
1065,817,27,1,2:33.470,153.47
1065,817,28,1,2:36.254,156.254
1065,817,29,1,2:30.162,150.162
1065,817,30,1,2:33.385,153.385
1065,817,31,1,1:26.525,86.525
1065,817,32,1,1:26.533,86.533
1065,817,33,1,1:26.131,86.131
1065,817,34,1,1:26.164,86.164
1065,817,35,1,1:26.394,86.394
1065,817,36,1,1:25.796,85.79599999999999
1065,817,37,1,1:26.214,86.214
1065,817,38,1,1:25.900,85.9
1065,817,39,1,1:26.060,86.06
1065,817,40,1,1:25.770,85.77
1065,817,41,1,1:25.905,85.905
1065,817,42,1,1:25.926,85.926
1065,817,43,1,1:26.051,86.051
1065,817,44,1,1:44.842,104.842
1065,817,45,1,1:25.404,85.404
1065,817,46,1,1:25.608,85.608
1065,817,47,1,1:25.713,85.713
1065,817,48,1,1:25.617,85.617
1065,817,49,1,1:25.548,85.548
1065,817,50,1,1:25.440,85.44
1065,817,51,1,1:25.234,85.23400000000001
1065,817,52,1,1:25.374,85.374
1065,817,53,1,1:24.812,84.812
1065,822,1,16,2:01.031,121.031
1065,822,2,15,1:28.071,88.071
1065,822,3,14,1:26.545,86.545
1065,822,4,14,1:27.601,87.601
1065,822,5,13,1:26.378,86.378
1065,822,6,13,1:26.180,86.18
1065,822,7,13,1:26.771,86.771
1065,822,8,13,1:28.351,88.351
1065,822,9,12,1:26.988,86.988
1065,822,10,12,1:27.445,87.445
1065,822,11,11,1:26.700,86.7
1065,822,12,11,1:27.456,87.456
1065,822,13,10,1:26.596,86.596
1065,822,14,10,1:26.871,86.871
1065,822,15,10,1:26.951,86.951
1065,822,16,10,1:26.964,86.964
1065,822,17,9,1:26.777,86.777
1065,822,18,9,1:26.631,86.631
1065,822,19,9,1:26.664,86.664
1065,822,20,9,1:27.056,87.056
1065,822,21,9,1:28.008,88.008
1065,822,22,8,1:26.438,86.438
1065,822,23,8,1:26.638,86.638
1065,822,24,7,1:26.248,86.248
1065,822,25,6,1:26.821,86.821
1065,822,26,5,1:50.032,110.032
1065,822,27,6,2:30.848,150.848
1065,822,28,6,2:38.889,158.889
1065,822,29,6,2:29.590,149.59
1065,822,30,6,2:25.925,145.925
1065,822,31,6,1:28.061,88.061
1065,822,32,5,1:26.597,86.59700000000001
1065,822,33,5,1:26.669,86.669
1065,822,34,4,1:24.827,84.827
1065,822,35,4,1:25.756,85.756
1065,822,36,4,1:25.971,85.971
1065,822,37,4,1:26.197,86.197
1065,822,38,4,1:26.549,86.549
1065,822,39,4,1:25.848,85.848
1065,822,40,4,1:25.942,85.94200000000001
1065,822,41,4,1:25.928,85.928
1065,822,42,4,1:25.692,85.69200000000001
1065,822,43,4,1:27.569,87.569
1065,822,44,4,1:44.645,104.64500000000001
1065,822,45,4,1:25.500,85.5
1065,822,46,4,1:25.723,85.723
1065,822,47,4,1:25.632,85.632
1065,822,48,4,1:25.726,85.726
1065,822,49,4,1:25.287,85.287
1065,822,50,4,1:25.593,85.593
1065,822,51,4,1:25.649,85.649
1065,822,52,4,1:25.191,85.191
1065,822,53,4,1:25.270,85.27
1065,830,1,2,1:39.532,99.532
1065,830,2,2,1:30.125,90.125
1065,830,3,2,1:25.808,85.80799999999999
1065,830,4,2,1:26.395,86.395
1065,830,5,2,1:26.377,86.377
1065,830,6,2,1:26.341,86.34100000000001
1065,830,7,2,1:27.159,87.15899999999999
1065,830,8,2,1:26.333,86.333
1065,830,9,2,1:26.531,86.531
1065,830,10,2,1:26.499,86.499
1065,830,11,2,1:26.668,86.668
1065,830,12,2,1:26.741,86.741
1065,830,13,2,1:26.443,86.443
1065,830,14,2,1:26.691,86.691
1065,830,15,2,1:26.309,86.309
1065,830,16,2,1:26.702,86.702
1065,830,17,2,1:26.777,86.777
1065,830,18,2,1:26.780,86.78
1065,830,19,2,1:26.812,86.812
1065,830,20,2,1:27.125,87.125
1065,830,21,2,1:27.708,87.708
1065,830,22,1,1:27.466,87.46600000000001
1065,830,23,2,1:31.184,91.184
1065,830,24,9,1:54.069,114.069
1065,830,25,8,1:25.173,85.173
1065,832,1,6,1:49.405,109.405
1065,832,2,6,1:27.898,87.898
1065,832,3,6,1:26.611,86.611
1065,832,4,6,1:27.168,87.168
1065,832,5,6,1:26.803,86.803
1065,832,6,6,1:26.985,86.985
1065,832,7,6,1:27.192,87.19200000000001
1065,832,8,6,1:26.990,86.99
1065,832,9,7,1:29.642,89.642
1065,832,10,7,1:27.675,87.675
1065,832,11,7,1:27.447,87.447
1065,832,12,7,1:27.380,87.38
1065,832,13,7,1:27.014,87.014
1065,832,14,7,1:27.008,87.008
1065,832,15,7,1:27.003,87.003
1065,832,16,7,1:26.898,86.898
1065,832,17,7,1:26.954,86.95400000000001
1065,832,18,7,1:27.055,87.055
1065,832,19,7,1:27.012,87.012
1065,832,20,7,1:27.314,87.314
1065,832,21,7,1:27.778,87.77799999999999
1065,832,22,7,1:27.575,87.575
1065,832,23,6,1:27.458,87.458
1065,832,24,5,1:27.406,87.406
1065,832,25,5,1:29.071,89.071
1065,832,26,4,1:49.421,109.42099999999999
1065,832,27,5,2:31.631,151.631
1065,832,28,5,2:38.417,158.417
1065,832,29,5,2:28.704,148.704
1065,832,30,5,2:28.409,148.409
1065,832,31,5,1:27.967,87.967
1065,832,32,6,1:28.024,88.024
1065,832,33,6,1:26.949,86.949
1065,832,34,6,1:26.185,86.185
1065,832,35,6,1:25.858,85.858
1065,832,36,6,1:26.030,86.03
1065,832,37,6,1:25.862,85.862
1065,832,38,6,1:25.911,85.911
1065,832,39,6,1:26.193,86.193
1065,832,40,6,1:25.922,85.922
1065,832,41,6,1:25.784,85.78399999999999
1065,832,42,6,1:25.715,85.715
1065,832,43,6,1:26.777,86.777
1065,832,44,6,1:44.756,104.756
1065,832,45,6,1:26.169,86.169
1065,832,46,6,1:25.653,85.65299999999999
1065,832,47,6,1:26.110,86.11
1065,832,48,6,1:26.040,86.03999999999999
1065,832,49,6,1:25.992,85.992
1065,832,50,6,1:26.282,86.282
1065,832,51,6,1:25.928,85.928
1065,832,52,6,1:25.910,85.91
1065,832,53,6,1:25.559,85.559
1065,839,1,10,1:54.990,114.99000000000001
1065,839,2,10,1:27.158,87.158
1065,839,3,10,1:27.577,87.577
1065,839,4,10,1:27.472,87.47200000000001
1065,839,5,10,1:27.462,87.462
1065,839,6,10,1:27.752,87.752
1065,839,7,11,1:29.329,89.32900000000001
1065,839,8,11,1:28.031,88.031
1065,839,9,11,1:27.525,87.525
1065,839,10,11,1:27.750,87.75
1065,839,11,12,1:28.496,88.496
1065,839,12,12,1:27.714,87.714
1065,839,13,12,1:27.853,87.85300000000001
1065,839,14,12,1:27.745,87.745
1065,839,15,12,1:28.094,88.094
1065,839,16,12,1:27.422,87.422
1065,839,17,12,1:27.617,87.617
1065,839,18,12,1:27.691,87.691
1065,839,19,12,1:27.463,87.463
1065,839,20,12,1:27.877,87.877
1065,839,21,12,1:28.146,88.146
1065,839,22,12,1:28.065,88.065
1065,839,23,11,1:28.037,88.037
1065,839,24,11,1:27.558,87.55799999999999
1065,839,25,11,1:27.603,87.60300000000001
1065,839,26,7,1:55.315,115.315
1065,839,27,11,2:22.102,142.102
1065,839,28,11,2:37.329,157.329
1065,839,29,11,2:32.706,152.70600000000002
1065,839,30,11,2:16.436,136.436
1065,839,31,11,1:28.425,88.425
1065,839,32,10,1:27.567,87.56700000000001
1065,839,33,10,1:27.326,87.326
1065,839,34,10,1:26.936,86.936
1065,839,35,10,1:26.383,86.383
1065,839,36,10,1:26.797,86.797
1065,839,37,10,1:26.447,86.447
1065,839,38,10,1:25.993,85.993
1065,839,39,10,1:26.417,86.417
